filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
Testcases_Insecure_Code/CWE-297/sonar_1.py,blacklist,B323,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/295.html,"By default, Python will create a secure, verified ssl context for use in such classes as HTTPSConnection. However, it still allows using an insecure context via the _create_unverified_context that  reverts to the previous behavior that does not validate certificates or perform hostname checks.",7,10,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b323-unverified-context
Testcases_Insecure_Code/CWE-319/author_2.py,blacklist,B402,HIGH,HIGH,https://cwe.mitre.org/data/definitions/319.html,A FTP-related module is being imported.  FTP is considered insecure. Use SSH/SFTP/SCP or some other encrypted protocol.,1,0,0,"[1, 2]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b402-import-ftplib
Testcases_Insecure_Code/CWE-319/author_2.py,blacklist,B321,HIGH,HIGH,https://cwe.mitre.org/data/definitions/319.html,FTP-related functions are being called. FTP is considered insecure. Use SSH/SFTP/SCP or some other encrypted protocol.,7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b321-ftplib
Testcases_Insecure_Code/CWE-326/author_1.py,weak_cryptographic_key,B505,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/326.html,RSA key sizes below 2048 bits are considered breakable. ,7,11,0,"[7, 8, 9]",https://bandit.readthedocs.io/en/1.7.5/plugins/b505_weak_cryptographic_key.html
Testcases_Insecure_Code/CWE-326/author_2.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module DSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,1,0,0,"[1, 2]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b413-import-pycrypto
Testcases_Insecure_Code/CWE-326/author_2.py,weak_cryptographic_key,B505,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/326.html,DSA key sizes below 2048 bits are considered breakable. ,7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/plugins/b505_weak_cryptographic_key.html
Testcases_Insecure_Code/CWE-327/codeql_1.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module DES are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,1,0,0,"[1, 2]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b413-import-pycrypto
Testcases_Insecure_Code/CWE-327/codeql_1.py,blacklist,B304,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,Use of insecure cipher Crypto.Cipher.DES.new. Replace with a known secure cipher such as AES.,7,13,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b304-b305-ciphers-and-modes
Testcases_Insecure_Code/CWE-327/codeql_2.py,ssl_with_no_version,B504,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/327.html,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",8,15,0,[8],https://bandit.readthedocs.io/en/1.7.5/plugins/b504_ssl_with_no_version.html
Testcases_Insecure_Code/CWE-327/codeql_3.py,blacklist,B303,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/327.html,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b303-md5
Testcases_Insecure_Code/CWE-327/codeql_4.py,blacklist,B303,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/327.html,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b303-md5
Testcases_Insecure_Code/CWE-330/author_1.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b311-random
Testcases_Insecure_Code/CWE-331/author_1.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,7,19,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b311-random
Testcases_Insecure_Code/CWE-377/codeql_1.py,blacklist,B306,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/377.html,Use of insecure and deprecated function (mktemp).,7,15,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b306-mktemp-q
Testcases_Insecure_Code/CWE-379/sonar_1.py,blacklist,B306,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/377.html,Use of insecure and deprecated function (mktemp).,7,15,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b306-mktemp-q
Testcases_Insecure_Code/CWE-454/author_1.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'admin',11,44,0,[11],https://bandit.readthedocs.io/en/1.7.5/plugins/b105_hardcoded_password_string.html
Testcases_Insecure_Code/CWE-502/author_1.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,1,0,0,"[1, 2]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b403-import-pickle
Testcases_Insecure_Code/CWE-502/codeql_1.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,2,0,0,"[2, 3]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b403-import-pickle
Testcases_Insecure_Code/CWE-502/codeql_1.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",8,11,0,[8],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b301-pickle
Testcases_Insecure_Code/CWE-502/sonar_1.py,yaml_load,B506,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,11,11,0,[11],https://bandit.readthedocs.io/en/1.7.5/plugins/b506_yaml_load.html
Testcases_Insecure_Code/CWE-522/author_1.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: '',10,9,0,[10],https://bandit.readthedocs.io/en/1.7.5/plugins/b106_hardcoded_password_funcarg.html
Testcases_Insecure_Code/CWE-522/pearce_1.py,blacklist,B303,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/327.html,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",16,22,0,[16],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b303-md5
Testcases_Insecure_Code/CWE-522/pearce_1.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: '',17,9,0,[17],https://bandit.readthedocs.io/en/1.7.5/plugins/b106_hardcoded_password_funcarg.html
Testcases_Insecure_Code/CWE-605/author_1.py,hardcoded_bind_all_interfaces,B104,MEDIUM,MEDIUM,https://cwe.mitre.org/data/definitions/605.html,Possible binding to all interfaces.,8,12,0,[8],https://bandit.readthedocs.io/en/1.7.5/plugins/b104_hardcoded_bind_all_interfaces.html
Testcases_Insecure_Code/CWE-611/author_1.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree with the equivalent defusedxml package.,2,0,0,"[2, 3]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-611/author_1.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.fromstring with its defusedxml equivalent function.,15,11,0,[15],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-611/codeql_1.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree with the equivalent defusedxml package.,2,0,0,"[2, 3]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-611/codeql_1.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.fromstring with its defusedxml equivalent function.,12,10,0,[12],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-611/sonar_1.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,1,0,0,"[1, 2]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-611/sonar_1.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.parse with its defusedxml equivalent function.,8,11,0,[8],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-611/sonar_2.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,1,0,0,[1],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-611/sonar_2.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.parse with its defusedxml equivalent function.,7,14,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-611/sonar_3.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,2,0,0,"[2, 3]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-611/sonar_3.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.parse with its defusedxml equivalent function.,10,11,0,[10],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-611/sonar_4.py,blacklist,B406,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,"Using xml.sax to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.sax with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",1,0,0,[1],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b406-import-xml-sax
Testcases_Insecure_Code/CWE-611/sonar_4.py,blacklist,B317,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using xml.sax.make_parser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.sax.make_parser with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,7,13,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-sax
Testcases_Insecure_Code/CWE-643/codeql_1.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,1,0,0,[1],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-643/codeql_1.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.parse with its defusedxml equivalent function.,16,11,0,[16],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-643/sonar_1.py,blacklist,B405,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",2,0,0,"[2, 3]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b405-import-xml-etree
Testcases_Insecure_Code/CWE-643/sonar_1.py,blacklist,B314,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using xml.etree.ElementTree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.parse with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,4,7,0,[4],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-elementtree
Testcases_Insecure_Code/CWE-703/author_3.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,6,4,0,[6],https://bandit.readthedocs.io/en/1.7.5/plugins/b101_assert_used.html
Testcases_Insecure_Code/CWE-732/author_1.py,set_bad_file_permissions,B103,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/732.html,Chmod setting a permissive mask 0o755 on file (test.bin).,8,4,0,[8],https://bandit.readthedocs.io/en/1.7.5/plugins/b103_set_bad_file_permissions.html
Testcases_Insecure_Code/CWE-732/author_1.py,start_process_with_a_shell,B605,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",9,4,0,[9],https://bandit.readthedocs.io/en/1.7.5/plugins/b605_start_process_with_a_shell.html
Testcases_Insecure_Code/CWE-732/author_1.py,start_process_with_partial_path,B607,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Starting a process with a partial executable path,9,4,0,[9],https://bandit.readthedocs.io/en/1.7.5/plugins/b607_start_process_with_partial_path.html
Testcases_Insecure_Code/CWE-759/mitre_1.py,hashlib,B324,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/327.html,Use of insecure MD5 hash function.,6,13,0,[6],https://bandit.readthedocs.io/en/1.7.5/plugins/b324_hashlib.html
Testcases_Insecure_Code/CWE-776/codeql_1.py,blacklist,B405,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",2,0,0,"[2, 3]",https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b405-import-xml-etree
Testcases_Insecure_Code/CWE-776/codeql_1.py,blacklist,B314,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,12,10,0,[12],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-elementtree
Testcases_Insecure_Code/CWE-798/author_1.py,hardcoded_password_funcarg,B106,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'password',7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/plugins/b106_hardcoded_password_funcarg.html
Testcases_Insecure_Code/CWE-798/codeql_1.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'myPa55word',11,19,0,[11],https://bandit.readthedocs.io/en/1.7.5/plugins/b105_hardcoded_password_string.html
Testcases_Insecure_Code/CWE-827/sonar_1.py,blacklist,B410,LOW,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using etree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace etree with the equivalent defusedxml package.,1,0,0,[1],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_imports.html#b410-import-lxml
Testcases_Insecure_Code/CWE-827/sonar_1.py,blacklist,B320,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Using lxml.etree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace lxml.etree.parse with its defusedxml equivalent function.,7,11,0,[7],https://bandit.readthedocs.io/en/1.7.5/blacklists/blacklist_calls.html#b313-b320-xml-bad-etree
Testcases_Insecure_Code/CWE-918/codeql_1.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,13,15,0,[13],https://bandit.readthedocs.io/en/1.7.5/plugins/b113_request_without_timeout.html
Testcases_Insecure_Code/CWE-918/codeql_2.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,13,15,0,[13],https://bandit.readthedocs.io/en/1.7.5/plugins/b113_request_without_timeout.html
